feature_name,model_feature_importance
ram,0.6312234445900371
battery_power,0.147252658671422
px_height,0.12335435803189776
m_dep,0.020904017595282955
fc,0.014662571789657611
int_memory,0.014501925742104746
sc_w,0.012008611654335703
pc,0.010564631918867114
n_cores,0.010023389910929678
clock_speed,0.007403567389865447
talk_time,0.003659580217998379
three_g,0.0023077220366227048
four_g,0.0021335204509788114
blue,0.0
dual_sim,0.0
touch_screen,0.0
wifi,0.0
