feature_name,dfx_feature_importance
ram,0.06811835608212201
battery_power,0.003345775155769982
blue,0.002718607801783343
int_memory,0.002599151933165977
dual_sim,0.0020562014757035587
clock_speed,0.0012481106377643296
talk_time,0.0011215367796480102
sc_w,0.001002568274203661
pc,0.0009695897141670235
n_cores,0.0009084476244752647
touch_screen,0.0008712613230783707
px_height,0.0007057238724673186
three_g,0.0004029047808379192
m_dep,0.0
four_g,0.0
fc,0.0
wifi,0.0
