feature_name,permutation_feature_importance
ram,2.3040000000000003
battery_power,0.2537333333333333
px_height,0.17853333333333335
fc,0.01786666666666667
m_dep,0.017466666666666665
int_memory,0.017066666666666667
pc,0.014666666666666666
sc_w,0.0124
n_cores,0.009866666666666666
clock_speed,0.006133333333333333
talk_time,0.004666666666666667
three_g,0.0037333333333333337
four_g,0.0013333333333333335
blue,0.0
dual_sim,0.0
touch_screen,0.0
wifi,0.0
