feature_name,dfx_feature_importance
ram,0.11118822266603809
battery_power,0.006584706916651907
int_memory,0.0063594870370205095
m_dep,0.0018303651076839557
talk_time,0.00179591751829122
blue,0.001419512744096801
n_cores,0.0008340323960736359
touch_screen,0.0008032404060850969
three_g,0.000802149863104136
four_g,0.0007744344410207745
fc,0.0004613598619724237
dual_sim,0.0003734001097067783
wifi,0.0001514044877647231
sc_w,1.3927279746125796e-06
pc,0.0
px_height,0.0
clock_speed,0.0
