feature_name,dfx_feature_importance
Schiller,0.006598980441884349
Dx:CIN,0.0015826571327699648
Hormonal Contraceptives (years),0.0015789160539170218
Number of sexual partners,0.0015761267162385394
Hinselmann,0.0011069309276442645
Dx:HPV,0.0011043143685681754
Hormonal Contraceptives,0.0011023634696147486
IUD,0.0010706086800491143
Num of pregnancies,0.0
Smokes,0.0
Smokes (years),0.0
Smokes (packs/year),0.0
IUD (years),0.0
Citology,0.0
