feature_name,permutation_feature_importance
age,0.04175365344467641
bmi,0.03674321503131524
avg_glucose_level,0.03648225469728601
smoking_status,0.022494780793319416
work_type,0.01727557411273486
ever_married,0.014822546972860126
gender,0.014613778705636743
Residence_type,0.01419624217118998
hypertension,0.012630480167014613
heart_disease,0.009029227557411274
