feature_name,shap_feature_importance
age,1.324168913077861
ever_married,0.16037278741525698
avg_glucose_level,0.1295536182113729
hypertension,0.06777332146212643
Residence_type,0.04405056320596505
smoking_status,0.03611630338297624
heart_disease,0.03517616981246394
work_type,0.03347498117999336
gender,0.014575573624185397
bmi,0.010360867433966884
