feature_name,shap_feature_importance
age,0.013194061350137423
hypertension,0.004001406572324209
heart_disease,0.003981138454082922
avg_glucose_level,0.0037799872184589084
ever_married,0.002113550749858585
gender,0.0016319627212152312
bmi,0.0009359986002179587
smoking_status,0.0008790136337146324
Residence_type,0.0005911931654308969
work_type,0.0005536060277204683
