feature_name,dfx_feature_importance
age,0.009432619844799421
ever_married,0.005117528644552215
Residence_type,0.004762543146516867
gender,0.00388104266743494
work_type,0.0036197729917285103
heart_disease,0.0034067259632211758
smoking_status,0.003393412932772571
avg_glucose_level,0.003286725690238806
bmi,0.002338641327469891
hypertension,2.6984587404083666e-18
