feature_name,permutation_feature_importance
age,0.09337160751565762
avg_glucose_level,0.0627348643006263
bmi,0.0412839248434238
ever_married,0.02839248434237996
smoking_status,0.020354906054279746
gender,0.008194154488517746
Residence_type,0.00652400835073069
work_type,0.005636743215031316
heart_disease,0.005532359081419625
hypertension,0.005427974947807934
