feature_name,mutual_info_score
age,0.031203336251296232
bmi,0.009959462995785762
gender,0.0098222223538742
ever_married,0.005834621711751531
hypertension,0.004865100171090875
avg_glucose_level,0.004481187444407064
work_type,0.0035744797740167034
heart_disease,0.003228016556881874
smoking_status,0.0022989282153722534
Residence_type,0.0
