feature_name,dfx_feature_importance
age,0.008365028543271237
avg_glucose_level,0.000685328267665656
ever_married,0.0006152133657441489
hypertension,0.0002900722007065849
heart_disease,0.00027683144421139397
smoking_status,0.0002686857723000972
gender,0.00015543939593010074
Residence_type,8.863837238179685e-05
work_type,0.0
bmi,0.0
