feature_name,dfx_feature_importance
NumOfProducts,0.007655196074173212
IsActiveMember,0.0061402982452406045
Age,0.0038059155960704304
Gender,0.0020587123629199635
Balance,0.0012512807392502153
Tenure,0.0006235263809422427
HasCrCard,0.00013477612361811244
CreditScore,0.0
EstimatedSalary,0.0
