feature_name,shap_feature_importance
NumOfProducts,0.03659680274774546
IsActiveMember,0.012260842872703502
Age,0.008904658486133244
Gender,0.008758634840781723
Balance,0.006846872555878567
EstimatedSalary,0.003031635688956906
Tenure,0.0022746164734992738
CreditScore,0.001359291314965859
HasCrCard,0.0006916440745177495
