feature_name,permutation_feature_importance
Age,0.038613333333333326
IsActiveMember,0.022959999999999998
Balance,0.0038399999999999936
Gender,0.002373333333333327
Tenure,0.0014933333333333354
CreditScore,0.0009866666666666691
NumOfProducts,0.0005866666666666687
EstimatedSalary,0.0005599999999999939
HasCrCard,0.00029333333333333436
